Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,Body_Level
21.473078,1.694423,80.311273,2.0,2.0,2.646717,2.627515,1.358812,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
21.0,1.62,69.0,1.0,2.0,3.0,0.0,1.0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 3
19.0,1.76,80.0,2.0,3.0,1.0,3.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
33.185661,1.836007,97.416417,2.0,3.0,1.724887,1.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
22.549208,1.629194,70.0,2.0,2.803311,1.0,0.245354,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,Body Level 3
23.0,1.65,80.0,2.0,2.0,3.0,0.0,2.0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 3
22.283082,1.870931,89.251639,2.0,1.081333,2.799979,0.444347,1.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
22.154854,1.481682,61.373868,2.0,1.453626,2.983297,0.32896,0.509396,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
19.005725,1.599999,73.513873,2.942154,2.184768,2.667711,1.524405,0.805008,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
23.728707,1.663509,80.0,2.0,2.13755,3.0,0.0,0.124977,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
35.125401,1.529834,62.903938,2.0,1.456581,2.105616,0.0,0.9974,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Body Level 3
23.0,1.77433,90.0,2.116432,1.002292,3.0,0.0,1.066708,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
18.270434,1.737165,76.699774,2.838969,2.425927,3.0,1.0,1.453335,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
35.217173,1.823168,91.630257,2.0,1.290979,2.9948,0.87599,0.85405,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
17.420269,1.489409,53.620604,1.836554,2.0,1.865238,0.320209,1.969507,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
21.165574,1.617749,68.908136,1.188089,2.039535,3.269088,0.779686,1.043108,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
27.0,1.64,78.0,2.0,2.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
19.0,1.63,76.0,3.0,3.0,3.0,2.0,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,Body Level 3
19.621545,1.566524,61.616,2.908757,1.622827,2.696051,0.539952,0.001096,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
21.709159,1.658393,80.0,2.0,2.0,3.0,2.939733,1.692287,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
46.491859,1.718097,88.600878,2.129969,1.568035,3.0,0.870127,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
16.941489,1.551288,54.93242,1.75375,2.0,1.296156,0.110174,1.944675,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
17.807828,1.518067,55.822119,1.773265,1.075239,2.118153,0.085388,1.915191,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
16.172992,1.603842,65.0,2.543563,2.0,1.0,0.694281,1.056911,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,Body Level 3
26.69858,1.816298,86.963765,2.341133,2.0,1.578521,2.0,0.554072,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Body Level 3
26.650419,1.791047,83.26312,1.27785,2.495944,3.999591,0.00342,1.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Body Level 3
21.0,1.5,65.0,2.0,2.0,3.0,2.0,2.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
37.492444,1.835024,92.368359,2.0,2.766674,1.672706,1.0,0.027093,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
19.241058,1.856811,88.633616,2.047069,1.641022,3.829101,1.554817,0.248218,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
17.0,1.62,69.0,3.0,2.0,1.0,1.0,2.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Body Level 3
32.997118,1.672446,74.812707,2.948425,1.0,1.198643,0.0,0.173796,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
19.726522,1.508267,61.10403,2.778079,1.696691,3.0,0.94224,0.879925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
19.506389,1.824449,87.656029,2.793561,2.429059,3.788602,2.094542,0.393358,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
34.098174,1.841151,91.798103,2.0,1.259454,2.997414,0.935217,0.9976,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
45.0,1.7,86.0,3.0,1.0,3.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Body Level 3
21.0,1.67,75.0,2.0,2.0,3.0,1.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
26.0,1.745033,80.0,2.217267,2.0,1.193589,2.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
19.816228,1.507853,64.259379,2.568063,1.817983,3.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Body Level 3
29.934465,1.638744,69.242354,2.029634,1.827515,3.0,0.480206,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
34.0,1.69,84.0,2.0,3.0,3.0,2.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 3
21.951309,1.730167,78.429312,2.138334,2.0,1.0,2.269058,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
21.81119,1.6,66.401407,2.108711,2.746197,3.0,1.910432,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
27.0,1.7,78.0,3.0,3.0,3.0,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 3
23.0,1.690196,75.0,2.620963,2.824559,3.0,0.754599,2.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 3
24.000307,1.607939,100.618239,2.877743,1.000463,1.311797,0.182249,1.4312,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.0,1.649439,84.897738,2.0,1.039313,3.0,1.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
23.246702,1.652971,93.310284,1.368978,1.953152,3.0,0.104707,0.22183,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
30.551762,1.784377,102.872505,2.271306,1.771198,3.0,2.0,0.413752,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
24.443011,1.873368,121.82962,2.722161,2.375707,2.658837,1.299469,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.959772,1.642098,104.966758,3.0,1.482002,3.0,0.204108,0.657221,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.85,105.0,3.0,3.0,3.0,2.0,2.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.584782,105.055597,3.0,1.197667,3.0,0.0,0.534769,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
20.590046,1.736276,130.927138,3.0,1.852692,3.0,1.46361,0.962336,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.622703,111.216192,3.0,2.707201,3.0,0.0,0.167272,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.884722,1.622787,82.0,1.754401,2.0,1.0,0.0,0.301909,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.688557,1.807029,105.696358,2.055209,2.885852,3.0,0.903369,0.14451,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.498751,1.885543,121.253083,2.408561,2.851904,3.0,1.320065,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.908879,1.876898,121.277832,2.630137,1.970508,2.806298,1.304291,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
37.441044,1.524293,76.202761,2.0,1.603549,2.994046,1.335857,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
40.501722,1.744974,111.169678,2.294259,1.87029,2.850948,0.917014,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
23.664709,1.738836,133.472641,3.0,2.863513,3.0,1.026452,0.714137,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.630927,111.485516,3.0,2.444125,3.0,0.0,0.26579,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.0,1.74,94.0,2.0,2.0,3.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
17.6739,1.738465,97.185474,2.0,2.0,3.0,0.0,0.233314,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
23.0,1.63,82.0,2.0,2.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
28.255199,1.816547,120.699119,2.997951,2.715856,3.0,0.739881,0.972054,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
18.0,1.78,108.0,2.0,3.0,3.0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
29.0,1.53,78.0,2.0,2.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Body Level 4
19.442663,1.627812,82.0,1.081585,1.11756,2.870661,0.0,1.616826,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
30.02019,1.75834,112.010504,1.868212,2.023328,3.0,0.0,0.613992,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
20.654752,1.780791,102.921218,2.0,1.613829,3.0,1.251665,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.744914,1.801983,138.034526,3.0,2.691591,3.0,1.168368,0.735372,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
30.424369,1.699354,100.176866,2.819934,1.0,1.91863,1.39302,0.553311,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.056059,1.730113,152.094362,3.0,2.374958,3.0,0.750111,0.671458,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.624134,111.531208,3.0,2.609188,3.0,0.0,0.17403,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
24.079524,1.733439,97.911865,2.0,2.843675,3.0,1.309304,1.338655,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.743587,1.789143,138.202869,3.0,2.83377,3.0,0.806422,0.672513,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
24.481032,1.661277,90.744965,1.712848,1.162153,3.0,0.458981,0.885532,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
20.217015,1.71582,129.466541,3.0,1.755907,3.0,1.48809,0.857718,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
20.700876,1.68838,121.889803,3.0,1.353167,3.0,1.093679,0.534553,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.587743,1.664752,94.256547,2.0,2.0,2.976098,0.0,1.39322,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.643017,111.720238,3.0,2.632498,3.0,0.0,0.140792,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.633442,111.821817,3.0,2.550672,3.0,0.0,0.224655,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.196152,1.65,88.472359,2.4277,3.0,1.001633,1.172641,1.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.0,1.685633,90.032671,2.496455,1.850344,3.0,1.066101,0.732265,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
40.821515,1.553026,77.74518,2.0,1.406115,3.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
23.365041,1.744319,133.45249,3.0,2.839069,3.0,1.231031,0.792496,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.622468,110.400847,3.0,2.695094,3.0,0.0,0.413474,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
40.50021,1.748103,108.308112,2.317459,1.0,3.734323,1.628637,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
25.994393,1.753321,107.998815,3.0,1.776991,3.0,1.757724,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
26.607478,1.793174,118.165082,2.002076,2.338373,3.0,0.897562,0.081156,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.921678,1.611452,102.363149,3.0,1.031701,3.0,0.03465,0.912345,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.0,1.85,125.0,3.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.740655,1.863883,120.202596,2.247795,2.816015,3.0,0.712726,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.826961,1.673287,90.0,2.0,3.0,3.0,0.884935,0.12228,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
20.825962,1.793378,105.655037,2.0,1.155384,3.0,0.003938,0.526999,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
19.524698,1.942725,121.657979,2.0,3.0,3.0,1.0,1.014808,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
20.102241,1.816868,153.959945,3.0,2.414739,3.0,1.917014,0.927982,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.0,1.806827,108.829395,2.0,2.416213,1.24884,1.0,1.546738,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
23.411141,1.755142,119.192922,2.007845,1.968796,2.954446,1.587406,0.838947,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.490926,1.872517,120.898397,2.443538,2.939492,3.0,1.208142,0.738935,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
24.317607,1.586751,79.109029,2.0,2.0,1.0,0.852446,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.695892,1.755476,133.870501,3.0,1.959287,3.0,1.433151,0.911335,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
37.832949,1.610867,80.0,2.036613,1.93059,1.81698,1.851404,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
37.056193,1.75015,118.206565,2.09283,2.077704,3.0,0.598655,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
25.988668,1.621671,105.313967,3.0,1.042989,3.0,0.097114,0.42954,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
23.252906,1.775815,97.813023,2.0,3.0,3.0,3.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.722004,1.62847,107.218949,3.0,2.48707,3.0,0.067329,0.455823,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.982113,1.627818,105.428628,3.0,1.48075,3.0,0.098043,0.663492,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.822348,1.766626,114.187096,2.075321,2.144838,3.0,1.501754,0.276319,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.137087,1.772045,114.067936,1.624366,2.081719,3.0,1.538922,0.356868,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.654784,111.933152,3.0,2.770125,3.0,0.0,0.088236,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
20.089969,1.801478,151.417292,3.0,2.226081,3.0,1.881761,0.933964,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
38.644441,1.768235,117.792268,2.230742,1.831187,2.920373,0.756277,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
30.686701,1.644517,100.004418,2.96405,1.0,2.123138,1.699181,0.620465,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
40.973007,1.749405,109.908779,2.176317,1.015672,2.986637,0.94141,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
18.112503,1.82773,152.720545,3.0,2.154949,3.0,1.999897,0.957463,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.992898,1.638075,105.036522,3.0,2.419153,3.0,0.019404,0.597626,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.996716,1.62658,105.037203,3.0,2.347322,3.0,0.008013,0.503896,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
24.149036,1.824901,120.805715,2.225149,2.357978,3.0,1.943743,0.682128,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.699317,1.839941,119.956651,2.244654,2.795752,3.0,0.839481,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
20.520992,1.668642,124.704781,3.0,1.15635,3.0,0.786828,0.366385,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.640535,111.555967,3.0,2.634342,3.0,0.0,0.178301,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.057878,1.763987,113.069667,1.412566,2.002495,3.0,1.592795,0.001867,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.760734,1.73581,135.346677,3.0,2.611654,3.0,1.618512,0.868788,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.0,1.618573,104.928643,3.0,1.698767,3.0,0.0,0.54396,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
30.870724,1.670774,101.626189,2.907744,1.0,3.990925,1.99975,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
26.042738,1.837117,105.712219,3.0,2.509147,3.0,2.0,1.564796,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
39.685846,1.781032,96.303855,2.252698,2.923856,2.475228,2.165429,0.616045,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
25.498965,1.68395,104.846817,3.0,1.241378,3.0,0.259427,0.852362,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.633056,1.754174,133.783955,3.0,1.94595,3.0,1.493018,0.906611,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.611197,1.714143,96.568814,2.0,2.0,2.967089,0.0,0.467048,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.847618,1.669136,85.568385,2.074843,2.428271,1.773916,0.035091,1.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.0,1.787733,108.019211,2.0,2.616138,2.37985,1.0,0.652485,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.226815,1.609068,83.785312,2.094184,2.257922,2.735706,2.230547,0.195339,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
18.301773,1.808765,140.292018,3.0,2.830247,3.0,1.783138,0.789064,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.061461,1.6,82.040318,1.362441,2.166228,2.57038,2.232851,1.281141,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
41.0,1.75,118.0,2.0,2.0,3.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,Body Level 4
26.0,1.656465,111.949972,3.0,2.784303,3.0,0.0,0.127775,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.322097,1.751118,149.291106,3.0,2.309409,3.0,1.68291,0.70558,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
22.829753,1.765137,116.669906,1.482722,2.0,3.0,1.112504,0.690353,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
25.12791,1.668537,112.555456,3.0,2.868679,3.0,0.115369,0.028583,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
37.765356,1.763582,117.86159,2.145114,2.038128,2.888193,0.852344,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
18.0,1.86,110.0,2.0,2.0,1.0,1.0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.353237,1.709731,95.032177,2.0,2.0,2.973476,0.0,1.331527,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
35.0,1.78,105.0,3.0,3.0,1.0,3.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Body Level 4
29.509151,1.770663,112.471118,2.303041,2.065817,3.0,0.0,0.725222,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
34.139453,1.774647,120.151967,2.962415,2.172649,3.0,1.097905,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Body Level 4
25.512048,1.660761,104.321463,2.748971,1.448875,1.213431,0.128548,1.239038,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
28.393111,1.685462,99.540122,2.774562,1.0,2.301129,1.621733,0.138314,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
21.853826,1.755643,137.796884,3.0,2.184707,3.0,1.978631,0.838957,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 4
